,network,id,balance,molochAddress,tokenAddress,symbol,decimals,bank,balanceFloat,usdValue,ethValue,eurValue
392,xdai,0x27b870b5f28074c48322ace51fe777bcb2d9e1bf-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,5000000000000000000,0x27b870b5f28074c48322ace51fe777bcb2d9e1bf,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,5.0,,,
393,xdai,0x27ff866544bdef14071533439f8b1a8a469a80fb-token-0xe83fd17028c2dd3ca4a9b75f2836d4558fe00686-member-0x000000000000000000000000000000000000dead,16546199845678906450,0x27ff866544bdef14071533439f8b1a8a469a80fb,0xe83fd17028c2dd3ca4a9b75f2836d4558fe00686,HAUSx,18,guild,16.546199845678906,,,
394,xdai,0x27ff866544bdef14071533439f8b1a8a469a80fb-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,5600000000000000000,0x27ff866544bdef14071533439f8b1a8a469a80fb,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,5.6,,,
395,xdai,0x283bdc900b6ec9397abb721c5bbff5ace46e0f50-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,34669198459158,0x283bdc900b6ec9397abb721c5bbff5ace46e0f50,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,3.4669198459158e-05,,,
396,xdai,0x28b83a1cfecb83e07e83f8c6d66aac13faf47cf8-token-0x7adc615326e596dacd22c9b4d16aee7104d72f12-member-0x000000000000000000000000000000000000dead,22667000000000000000000,0x28b83a1cfecb83e07e83f8c6d66aac13faf47cf8,0x7adc615326e596dacd22c9b4d16aee7104d72f12,RADA,18,guild,22667.0,,,
397,xdai,0x28b83a1cfecb83e07e83f8c6d66aac13faf47cf8-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,3000000000000000000,0x28b83a1cfecb83e07e83f8c6d66aac13faf47cf8,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,3.0,,,
398,xdai,0x29fe4cd3e31fa157dfa3eb35079069c8d794cce7-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1500000000000000000000,0x29fe4cd3e31fa157dfa3eb35079069c8d794cce7,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1500.0,,,
399,xdai,0x2ab6cf42c25935749f810dab1c6d6627c7bfd0fd-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,3888888888888888890,0x2ab6cf42c25935749f810dab1c6d6627c7bfd0fd,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,3.888888888888889,,,
400,xdai,0x2bdb2794ebeee0a725201ab00fd8e6314bf55770-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x2bdb2794ebeee0a725201ab00fd8e6314bf55770,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.0,,,
401,xdai,0x2c282d180a9263f943a029e08982bde483a15470-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,22000000000000000000,0x2c282d180a9263f943a029e08982bde483a15470,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,22.0,,,
402,xdai,0x2c282d180a9263f943a029e08982bde483a15470-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x2c282d180a9263f943a029e08982bde483a15470,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
403,xdai,0x2c2ceadf8f36fca5798e3dfec420fa4b0c143b48-token-0x4ea1172f4c4e8e8d3c9e1be4269b696bf19d24fe-member-0x000000000000000000000000000000000000dead,97624177927629304369,0x2c2ceadf8f36fca5798e3dfec420fa4b0c143b48,0x4ea1172f4c4e8e8d3c9e1be4269b696bf19d24fe,SHIB,18,guild,97.6241779276293,0.0007683022802904426,3.904967117105172e-07,0.0006843454872726815
404,xdai,0x2c2ceadf8f36fca5798e3dfec420fa4b0c143b48-token-0xa7e37561d476a064cec9f2573017fa7033ffcc91-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x2c2ceadf8f36fca5798e3dfec420fa4b0c143b48,0xa7e37561d476a064cec9f2573017fa7033ffcc91,L1,18,guild,1.0,,,
405,xdai,0x2ca8d11230fa3d681b596008735ffdb27e140c21-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,10000000000000000,0x2ca8d11230fa3d681b596008735ffdb27e140c21,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.01,,,
406,xdai,0x2cac14b807ea2cc975d36a93520ff9c74f17bc36-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000006,0x2cac14b807ea2cc975d36a93520ff9c74f17bc36,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
407,xdai,0x2d31966237b03fbc328f1d8547f7a612746994c3-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,5600000000000000000,0x2d31966237b03fbc328f1d8547f7a612746994c3,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,5.6,,,
408,xdai,0x2d3e959b7689de31d695425e5457bb40c289e70b-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x2d3e959b7689de31d695425e5457bb40c289e70b,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.0,,,
409,xdai,0x2d546cd59a201d0588608a0d0ce511ecaee2d2c6-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000000,0x2d546cd59a201d0588608a0d0ce511ecaee2d2c6,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
410,xdai,0x2dd2af5151778585ee09269d5335c85395673486-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x2dd2af5151778585ee09269d5335c85395673486,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
411,xdai,0x2dfc36a2b354844c1aebde3cd39dc42f59eaea41-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1100000000000000000,0x2dfc36a2b354844c1aebde3cd39dc42f59eaea41,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.1,,,
412,xdai,0x2eb1aa060a8a684b94c0d64e2f4a5e805375f223-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,23000000000000000000,0x2eb1aa060a8a684b94c0d64e2f4a5e805375f223,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,23.0,,,
413,xdai,0x305d347f84723df0db22482e5996537e236468c6-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x305d347f84723df0db22482e5996537e236468c6,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
414,xdai,0x309c0dddc3b15d5627b5e9686535be39e0b99d21-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,5000000000000000000,0x309c0dddc3b15d5627b5e9686535be39e0b99d21,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,5.0,,,
415,xdai,0x324150a3595bfe1de79e63a745178f28803e2d15-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1910000000000000000,0x324150a3595bfe1de79e63a745178f28803e2d15,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.91,,,
416,xdai,0x32a6a99186c70d1865fbb6a3fd1f40518e0bb9c7-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x32a6a99186c70d1865fbb6a3fd1f40518e0bb9c7,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
417,xdai,0x3322bf357aab6ee7d6435afde06cab8b8dc235c4-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x3322bf357aab6ee7d6435afde06cab8b8dc235c4,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
418,xdai,0x3355c5249c388ce1776057c695554dbba6e7f327-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,373841166936790925,0x3355c5249c388ce1776057c695554dbba6e7f327,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.3738411669367909,,,
419,xdai,0x33602235b83afb7447bee87adb3037d7a8f3b1be-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,400000000000000000,0x33602235b83afb7447bee87adb3037d7a8f3b1be,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.4,,,
420,xdai,0x3396d88488cfc2431f4121253fead29a54ee03a6-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000000000,0x3396d88488cfc2431f4121253fead29a54ee03a6,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,100.0,,,
421,xdai,0x3515752ea912697674a2a2689674e272c64fc785-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,510000000000000000,0x3515752ea912697674a2a2689674e272c64fc785,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.51,,,
422,xdai,0x36c10e64303254e12411744d049dc4e3a19da3d0-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,22000000000000000000,0x36c10e64303254e12411744d049dc4e3a19da3d0,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,22.0,,,
423,xdai,0x38c62f15539a97e3a335b6739399ee27c45b8a50-token-0xa13506fedf903e791693b3553db7bd77877a7cb0-member-0x000000000000000000000000000000000000dead,19995000000000000000,0x38c62f15539a97e3a335b6739399ee27c45b8a50,0xa13506fedf903e791693b3553db7bd77877a7cb0,LWAD,18,guild,19.995,,,
424,xdai,0x38c62f15539a97e3a335b6739399ee27c45b8a50-token-0xd4e2874dfad9c3bc07b590d7d87044b320f1f95f-member-0x000000000000000000000000000000000000dead,499999999999999000,0x38c62f15539a97e3a335b6739399ee27c45b8a50,0xd4e2874dfad9c3bc07b590d7d87044b320f1f95f,DXS,18,guild,0.499999999999999,,,
425,xdai,0x38c62f15539a97e3a335b6739399ee27c45b8a50-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,30000000000000000000,0x38c62f15539a97e3a335b6739399ee27c45b8a50,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,30.0,,,
426,xdai,0x38ee0b48ab9633ae7bc07f2d163122a2db179a28-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,18000000000000000000,0x38ee0b48ab9633ae7bc07f2d163122a2db179a28,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,18.0,,,
427,xdai,0x38ee0b48ab9633ae7bc07f2d163122a2db179a28-token-0xf1738912ae7439475712520797583ac784ea9033-member-0x000000000000000000000000000000000000dead,23000000000000000000,0x38ee0b48ab9633ae7bc07f2d163122a2db179a28,0xf1738912ae7439475712520797583ac784ea9033,XGT,18,guild,23.0,0.4577,0.00023828000000000003,0.40848
428,xdai,0x39b9317a1400f29d00224eca6f282ce09cc21f9b-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,111500000000000000000,0x39b9317a1400f29d00224eca6f282ce09cc21f9b,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,111.5,,,
429,xdai,0x39c201681ab651f9197ed90ff32fff911e8d4866-token-0x2906480c618ded6417cb942cd487c9929726527a-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x39c201681ab651f9197ed90ff32fff911e8d4866,0x2906480c618ded6417cb942cd487c9929726527a,RICE,18,guild,1.0,,,
430,xdai,0x39db31079593a6b544399722536d94db25399e58-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x39db31079593a6b544399722536d94db25399e58,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,10.0,,,
431,xdai,0x3aa5ff86fbff5818eae4c20ea97cb6d0a55a8d03-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,3470243114622132704,0x3aa5ff86fbff5818eae4c20ea97cb6d0a55a8d03,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,3.4702431146221326,,,
432,xdai,0x3b6e0f4579481af202409efdd7b3fa22c0c1c0b6-token-0x3111c94b9243a8a99d5a867e00609900e437e2c0-member-0x000000000000000000000000000000000000dead,1009000000000000000000,0x3b6e0f4579481af202409efdd7b3fa22c0c1c0b6,0x3111c94b9243a8a99d5a867e00609900e437e2c0,FAU,18,guild,1009.0,,,
433,xdai,0x3d2468951a2eee0f9e015e14bec26463fa6ef4eb-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,110000000000000000,0x3d2468951a2eee0f9e015e14bec26463fa6ef4eb,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.11,,,
434,xdai,0x3d4eb76ef11946de84c92e46b9c944a788331a41-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2833333333333333334,0x3d4eb76ef11946de84c92e46b9c944a788331a41,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.8333333333333335,,,
435,xdai,0x3d5058d350fc686501daaa5d6f346a37eed907ac-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,33464052287581699347,0x3d5058d350fc686501daaa5d6f346a37eed907ac,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,33.4640522875817,,,
436,xdai,0x3ea75934663241c3d7dfd813418733a2f04d304a-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x3ea75934663241c3d7dfd813418733a2f04d304a,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.0,,,
437,xdai,0x3ee54bcb23ba5385e3bf010d4f383fc4e6345eb6-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,20000000000000000,0x3ee54bcb23ba5385e3bf010d4f383fc4e6345eb6,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.02,,,
438,xdai,0x3ef135b6d20086bac7c2fab7403196e6935ecc8c-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000006,0x3ef135b6d20086bac7c2fab7403196e6935ecc8c,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
439,xdai,0x3ef9eae37bce07702839e587ba2f46f1866b595c-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x3ef9eae37bce07702839e587ba2f46f1866b595c,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,1.0,,,
440,xdai,0x3ef9eae37bce07702839e587ba2f46f1866b595c-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1569420000000000000,0x3ef9eae37bce07702839e587ba2f46f1866b595c,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.56942,,,
441,xdai,0x3f0ad15fb1ee96f649499c6198713d11781d93f2-token-0xddafbb505ad214d7b80b1f830fccc89b60fb7a83-member-0x000000000000000000000000000000000000dead,437692553,0x3f0ad15fb1ee96f649499c6198713d11781d93f2,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,USDC,6,guild,437.692553,437.6487837447,0.2278189738365,390.59683429719996
442,xdai,0x3f0ad15fb1ee96f649499c6198713d11781d93f2-token-0xfadc59d012ba3c110b08a15b7755a5cb7cbe77d7-member-0x000000000000000000000000000000000000dead,422281790941909946747708,0x3f0ad15fb1ee96f649499c6198713d11781d93f2,0xfadc59d012ba3c110b08a15b7755a5cb7cbe77d7,GRT,18,guild,422281.79094190995,49998.16404752214,25.98299859665572,44550.7289443715
443,xdai,0x3f4faceb0e677cb9f295d8985bd43a9b8197657d-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,10000000000000000,0x3f4faceb0e677cb9f295d8985bd43a9b8197657d,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.01,,,
444,xdai,0x4233de3064de92002eeab722c76033c1e283e84f-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1750000000000000000,0x4233de3064de92002eeab722c76033c1e283e84f,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.75,,,
445,xdai,0x425c87491c3bfab1e0e38054347d6f012ae534a7-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000000,0x425c87491c3bfab1e0e38054347d6f012ae534a7,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1000.0,,,
446,xdai,0x42be1bc0e500954d17a44fc502a3c030a4ef155b-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,44100000000000000000,0x42be1bc0e500954d17a44fc502a3c030a4ef155b,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,44.1,,,
447,xdai,0x42e071c084439ba84b08b654639b0062bf2590ab-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x42e071c084439ba84b08b654639b0062bf2590ab,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,10.0,,,
448,xdai,0x430a42a0fde792e1a93d1a7e6954d6181a9fe153-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x430a42a0fde792e1a93d1a7e6954d6181a9fe153,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.0,,,
449,xdai,0x437d126276ed969137d8d69d03a5d784f4341970-token-0x6f669d8d514df3b004aba371e89e7cdafb274b02-member-0x000000000000000000000000000000000000dead,140000000000000000000000000,0x437d126276ed969137d8d69d03a5d784f4341970,0x6f669d8d514df3b004aba371e89e7cdafb274b02,SDPD,18,guild,140000000.0,,,
450,xdai,0x446c87caa703ea9497e3ead3c08eeb722a5712c7-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1300000000000000000,0x446c87caa703ea9497e3ead3c08eeb722a5712c7,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.3,,,
451,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,642850413327806974425,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,642.850413327807,,,
452,xdai,0x46cc8fd90372cf36869f6a9b455f4209f6faa9bb-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,6000000000000000000,0x46cc8fd90372cf36869f6a9b455f4209f6faa9bb,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,6.0,,,
453,xdai,0x473474ed66316ed9bbb80907f6df656429df7842-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000006,0x473474ed66316ed9bbb80907f6df656429df7842,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
454,xdai,0x485afaf2ffdb2a32a543b19e6fe3f34d078337ad-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2201000000000000000,0x485afaf2ffdb2a32a543b19e6fe3f34d078337ad,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.201,,,
455,xdai,0x4864593f6ab9b261dfb60b077722e3b68137bc70-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x4864593f6ab9b261dfb60b077722e3b68137bc70,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2.0,,,
456,xdai,0x48e2e4480e7608a1f5deb48a839d5931a149a1b8-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,800000000000000,0x48e2e4480e7608a1f5deb48a839d5931a149a1b8,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.0008,,,
457,xdai,0x4a6a28703fa2c7d7bcdc38618afed8a25f7a17ce-token-0xfa9454bbba1ddf83747bdc42bea8641475753c42-member-0x000000000000000000000000000000000000dead,870,0x4a6a28703fa2c7d7bcdc38618afed8a25f7a17ce,0xfa9454bbba1ddf83747bdc42bea8641475753c42,ION,18,guild,8.7e-16,1.97577e-17,1.02834e-20,1.7661e-17
458,xdai,0x4aaffc2f600ed2fedcb7fb2bc8cc8d0585c16f1e-token-0x1e856ee72bd4037df8fa790abb399e59d669d171-member-0x000000000000000000000000000000000000dead,5000000000000000000,0x4aaffc2f600ed2fedcb7fb2bc8cc8d0585c16f1e,0x1e856ee72bd4037df8fa790abb399e59d669d171,PCT,18,guild,5.0,,,
459,xdai,0x4bec8e49aa44bb520bd5e29d6358e22464b5eb68-token-0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb-member-0x000000000000000000000000000000000000dead,35053265274131,0x4bec8e49aa44bb520bd5e29d6358e22464b5eb68,0xb0c5f3100a4d9d9532a4cfd68c55f1ae8da987eb,HAUS,18,guild,3.5053265274131e-05,,,
460,xdai,0x4c78e9594b4e7ed43ba6ffb8658e167e6f6a7a09-token-0x87f0bebf19a6e356a7e335cf47e1ea2121434c57-member-0x000000000000000000000000000000000000dead,10010000000000000000000,0x4c78e9594b4e7ed43ba6ffb8658e167e6f6a7a09,0x87f0bebf19a6e356a7e335cf47e1ea2121434c57,FFT,18,guild,10010.0,,,
461,xdai,0x4cf69bd56d9e2f93f2d0fc3001f2fc5643f95104-token-0x0245e95e080fc1e678ee6c3536155cc45d1890fc-member-0x000000000000000000000000000000000000dead,1000000000000000000000,0x4cf69bd56d9e2f93f2d0fc3001f2fc5643f95104,0x0245e95e080fc1e678ee6c3536155cc45d1890fc,COOL,18,guild,1000.0,1001000.0,521.1,893290.0
462,xdai,0x4d118b31f1e1b906d942d15b2dd2ac5d3e090cb3-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,24620455822077112791,0x4d118b31f1e1b906d942d15b2dd2ac5d3e090cb3,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,24.620455822077112,,,
463,xdai,0x4e77a9d5d05a996435e648995fef0dbd48cc154e-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,6000000000000000000,0x4e77a9d5d05a996435e648995fef0dbd48cc154e,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,6.0,,,
464,xdai,0x4fa2752fbdc23a65dd9f07ff01fa6519a95318b7-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,200000000000000000,0x4fa2752fbdc23a65dd9f07ff01fa6519a95318b7,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.2,,,
465,xdai,0x5054b0da00d460edeaff0b9876613b98f21bf993-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,1750000000000000000,0x5054b0da00d460edeaff0b9876613b98f21bf993,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,1.75,,,
466,xdai,0x50d9fbebdd7fd36c0716fc1faaa9248bab6bbcc0-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,2065288888888888888889,0x50d9fbebdd7fd36c0716fc1faaa9248bab6bbcc0,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,2065.288888888889,,,
467,xdai,0x515e6d357374a532ead74adbcda02bf6b3c083a9-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,113181155377302436127,0x515e6d357374a532ead74adbcda02bf6b3c083a9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,113.18115537730243,,,
468,xdai,0x519be440aba3d12911293e34e10fa12117adba3c-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000000,0x519be440aba3d12911293e34e10fa12117adba3c,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
469,xdai,0x51ce5d4ab139a2185d13d19a33184b9fdaeea40e-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,233000000000000000,0x51ce5d4ab139a2185d13d19a33184b9fdaeea40e,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.233,,,
470,xdai,0x5281e67e484e99da4e2992461aea20359eb314b9-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,10000000000000000,0x5281e67e484e99da4e2992461aea20359eb314b9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.01,,,
471,xdai,0x52f2e5b02c17bdf7ff283577d7fb24aeeaf98424-token-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-member-0x000000000000000000000000000000000000dead,100000000000000000,0x52f2e5b02c17bdf7ff283577d7fb24aeeaf98424,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,guild,0.1,,,
